Unnamed: 0.1,Unnamed: 0,topic_id,topic,country,keyword,period
,,1840-1850_coal_us_12,"['whig', 'great', 'party', 'election', 'meeting', 'people', 'evening', 'play', 'theatre', 'clay']",us,coal,1840-1850
,,1840-1850_coal_us_13,"['stigmaria', 'plant', 'find', 'sand', 'fern', 'seam', 'tree', 'clay', 'deposit', 'tribe']",us,coal,1840-1850
,,1840-1850_coal_us_14,"['alderman', 'resolution', 'committee', 'contract', 'adopt', 'weigher', 'petition', 'thickness', 'foot', 'assistant']",us,coal,1840-1850
,,1840-1850_coal_us_15,"['court', 'say', 'officer', 'house', 'night', 'find', 'judge', 'take', 'street', 'time']",us,coal,1840-1850
,,1840-1850_coal_us_16,"['schr', 'bale', 'brig', 'mdse', 'cask', 'sept', 'bbls', 'july', 'june', 'day']",us,coal,1840-1850
,,1850-1860_coal_us_0,"['whig', 'regency', 'cruvelli', 'dyke', 'coalition', 'allegheny', 'tobacco', 'foutd', 'library', 'consume']",us,coal,1850-1860
,,1850-1860_coal_us_1,"['japanese', 'japan', 'mile', 'mountain', 'mine', 'china', 'land', 'chinese', 'commodore', 'jacksonville']",us,coal,1850-1860
,,1850-1860_coal_us_2,"['seigneur', 'libellant', 'claimant', 'juakake', 'motion', 'car', 'bill', 'valley', 'cost', 'court']",us,coal,1850-1860
,,1850-1860_coal_us_3,"['knight', 'agamemnon', 'great', 'france', 'beuve', 'ton', 'cable', 'britain', 'vessel', 'leviathan']",us,coal,1850-1860
,,1850-1860_coal_us_4,"['government', 'whig', 'people', 'party', 'country', 'state', 'vote', 'great', 'congress', 'convention']",us,coal,1850-1860
,,1850-1860_coal_us_5,"['court', 'say', 'committee', 'judge', 'evening', 'charge', 'case', 'take', 'bill', 'officer']",us,coal,1850-1860
,,1850-1860_coal_us_6,"['vein', 'company', 'cumberland', 'land', 'shaft', 'ohio', 'copper', 'creek', 'parker', 'mineral']",us,coal,1850-1860
,,1850-1860_coal_us_7,"['guyandotte', 'texas', 'company', 'bushel', 'debt', 'ohio', 'cost', 'state', 'cent', 'interest']",us,coal,1850-1860
,,1850-1860_coal_us_8,"['railroad', 'company', 'stock', 'cent', 'market', 'ton', 'bank', 'road', 'bond', 'dividend']",us,coal,1850-1860
,,1850-1860_coal_us_9,"['cask', 'bbls', 'box', 'rosewood', 'bale', 'furniture', 'auctioneer', 'barrel', 'mahogany', 'case']",us,coal,1850-1860
,,1850-1860_coal_us_10,"['kanala', 'french', 'cevallos', 'fishery', 'sydney', 'mexico', 'scotia', 'reciprocity', 'duty', 'nova']",us,coal,1850-1860
,,1850-1860_coal_us_11,"['boat', 'ship', 'deck', 'vessel', 'water', 'captain', 'steam', 'engine', 'passenger', 'go']",us,coal,1850-1860
,,1850-1860_coal_us_12,"['brig', 'bark', 'nyork', 'schr', 'boston', 'ship', 'day', 'philadelphia', 'mary', 'john']",us,coal,1850-1860
,,1850-1860_coal_us_13,"['outcrop', 'basin', 'square', 'bituminous', 'ooal', 'mile', 'seam', 'prof', 'bed', 'acre']",us,coal,1850-1860
,,1850-1860_coal_us_14,"['boiler', 'burtnett', 'cock', 'steam', 'reindeer', 'witness', 'attorney', 'examine', 'water', 'engineer']",us,coal,1850-1860
,,1850-1860_coal_us_15,"['street', 'apply', 'broadway', 'yard', 'avenue', 'room', 'corner', 'sale', 'house', 'foot']",us,coal,1850-1860
,,1850-1860_coal_us_16,"['tbat', 'bare', 'thai', 'hare', 'thia', 'thla', 'tbey', 'moat', 'laat', 'tell']",us,coal,1850-1860
,,1850-1860_coal_us_17,"['oyster', 'water', 'paraguay', 'river', 'mile', 'sand', 'territory', 'reef', 'oregon', 'north']",us,coal,1850-1860
,,1850-1860_coal_us_18,"['netherlands', 'erben', 'consumer', 'supply', 'barbour', 'gentleman', 'miner', 'stiles', 'find', 'land']",us,coal,1850-1860
,,1850-1860_coal_us_19,"['libellant', 'guidziorowesky', 'dealer', 'sunbury', 'mclane', 'plaintiff', 'wang', 'coke', 'rebel', 'nankin']",us,coal,1850-1860
,,1850-1860_coal_us_20,"['whig', 'woman', 'coalition', 'election', 'salle', 'party', 'state', 'legislature', 'resolve', 'free']",us,coal,1850-1860
,,1860-1870_coal_us_0,"['wharfage', 'exclusive', 'vessel', 'jose', 'manuel', 'kxciusive', 'thai', 'gun', 'steamer', 'ship']",us,coal,1860-1870
,,1860-1870_coal_us_1,"['general', 'government', 'rebel', 'state', 'army', 'people', 'united', 'party', 'states', 'union']",us,coal,1860-1870
,,1860-1870_coal_us_2,"['court', 'say', 'yesterday', 'committee', 'house', 'charge', 'bill', 'prisoner', 'street', 'witness']",us,coal,1860-1870
,,1860-1870_coal_us_3,"['deliverable', 'company', 'plaintiff', 'defendant', 'stock', 'delivery', 'pay', 'sale', 'auction', 'cent']",us,coal,1860-1870
,,1860-1870_coal_us_4,"['schr', 'nyork', 'brig', 'bark', 'boston', 'philadelphia', 'day', 'steamship', 'liverpool', 'providence']",us,coal,1860-1870
,,1860-1870_coal_us_5,"['street', 'apply', 'avenue', 'sale', 'meter', 'horse', 'broadway', 'company', 'acre', 'foot']",us,coal,1860-1870
,,1860-1870_coal_us_6,"['ahall', 'power', 'treaty', 'party', 'price', 'vessel', 'engine', 'time', 'duty', 'navy']",us,coal,1860-1870
,,1860-1870_coal_us_7,"['market', 'stock', 'price', 'central', 'cent', 'dull', 'demand', 'sale', 'steady', 'ton']",us,coal,1860-1870
,,1860-1870_coal_us_8,"['proposal', 'sumter', 'wood', 'osaka', 'guild', 'daya', 'ton', 'require', 'powhatan', 'cord']",us,coal,1860-1870
,,1860-1870_coal_us_9,"['vessel', 'captain', 'ship', 'steamer', 'water', 'boat', 'board', 'arrive', 'mile', 'port']",us,coal,1860-1870
,,1860-1870_coal_us_10,"['great', 'miner', 'work', 'increase', 'million', 'country', 'mine', 'debt', 'present', 'year']",us,coal,1860-1870
,,1860-1870_coal_us_11,"['shall', 'cent', 'pound', 'exceed', 'valorem', 'manufacture', 'duty', 'provide', 'dollar', 'centum']",us,coal,1860-1870
,,1860-1870_coal_us_12,"['tbat', 'thai', 'ilia', 'bare', 'tbey', 'contract', 'machinery', 'proposal', 'vessel', 'work']",us,coal,1860-1870
,,1870-1880_coal_us_0,"['company', 'stock', 'price', 'market', 'cent', 'railroad', 'central', 'share', 'bond', 'western']",us,coal,1870-1880
,,1870-1880_coal_us_1,"['bbls', 'ton', 'bushel', 'sugar', 'bark', 'quiet', 'american', 'box', 'corn', 'cotton']",us,coal,1870-1880
,,1870-1880_coal_us_2,"['ashore', 'cargo', 'vessel', 'ship', 'crew', 'report', 'damage', 'ton', 'boat', 'repair']",us,coal,1870-1880
,,1870-1880_coal_us_3,"['schr', 'york', 'bark', 'brig', 'boston', 'arrive', 'philadelphia', 'steamship', 'schrs', 'sail']",us,coal,1870-1880
,,1870-1880_coal_us_4,"['committee', 'bill', 'state', 'court', 'party', 'vote', 'public', 'president', 'case', 'question']",us,coal,1870-1880
,,1870-1880_coal_us_5,"['molly', 'company', 'region', 'coul', 'ilia', 'labor', 'murder', 'thai', 'guild', 'ibis']",us,coal,1870-1880
,,1870-1880_coal_us_6,"['mcneal', 'lease', 'tract', 'page', 'boundary', 'date', 'record', 'say', 'vein', 'said']",us,coal,1870-1880
,,1870-1880_coal_us_7,"['proposal', 'cord', 'company', 'wood', 'quartermaster', 'colliery', 'pound', 'ton', 'department', 'pine']",us,coal,1870-1880
,,1870-1880_coal_us_8,"['miner', 'operator', 'wage', 'work', 'region', 'company', 'mine', 'laborer', 'price', 'county']",us,coal,1870-1880
,,1870-1880_coal_us_9,"['england', 'great', 'people', 'country', 'government', 'france', 'world', 'treaty', 'nation', 'peace']",us,coal,1870-1880
,,1870-1880_coal_us_10,"['company', 'lehigh', 'combination', 'valley', 'price', 'ton', 'packer', 'operator', 'railroad', 'mine']",us,coal,1870-1880
,,1870-1880_coal_us_11,"['street', 'room', 'avenue', 'pound', 'apply', 'horse', 'address', 'house', 'sale', 'office']",us,coal,1870-1880
,,1870-1880_coal_us_12,"['dollar', 'miner', 'england', 'company', 'commissioner', 'operator', 'price', 'wage', 'great', 'supply']",us,coal,1870-1880
,,1870-1880_coal_us_13,"['navy', 'commander', 'admiral', 'gun', 'yard', 'vessel', 'naval', 'lieutenant', 'officer', 'captain']",us,coal,1870-1880
,,1870-1880_coal_us_14,"['work', 'train', 'say', 'tlio', 'engine', 'come', 'look', 'child', 'know', 'time']",us,coal,1870-1880
,,1920-1930_coal_us_0,"['stock', 'cent', 'steel', 'company', 'market', 'bond', 'dividend', 'share', 'week', 'rate']",us,coal,1920-1930
,,1920-1930_coal_us_1,"['wholesaler', 'price', 'operator', 'anthracite', 'committee', 'department', 'consumer', 'association', 'wholesale', 'palmer']",us,coal,1920-1930
,,1920-1930_coal_us_2,"['payne', 'cost', 'music', 'aldrlch', 'nitti', 'audience', 'business', 'plurality', 'underwood', 'campbell']",us,coal,1920-1930
,,1920-1930_coal_us_3,"['senator', 'cochecton', 'calder', 'mine', 'price', 'committee', 'soft', 'public', 'government', 'bonus']",us,coal,1920-1930
,,1920-1930_coal_us_4,"['indictment', 'company', 'court', 'attorney', 'jury', 'charge', 'committee', 'defendant', 'operator', 'tidewater']",us,coal,1920-1930
,,1920-1930_coal_us_5,"['requirement', 'consumption', 'year', 'ton', 'bishop', 'production', 'duel', 'cent', 'industry', 'know']",us,coal,1920-1930
,,1920-1930_coal_us_6,"['screw', 'supply', 'coalburner', 'deck', 'plant', 'cargo', 'dispatch', 'oilburner', 'steel', 'union']",us,coal,1920-1930
,,1920-1930_coal_us_7,"['bishop', 'ireland', 'church', 'vote', 'dress', 'glider', 'oregon', 'convention', 'september', 'pumping']",us,coal,1920-1930
,,1920-1930_coal_us_8,"['room', 'bath', 'house', 'heat', 'building', 'floor', 'rent', 'city', 'garage', 'owner']",us,coal,1920-1930
,,1920-1930_coal_us_9,"['church', 'anne', 'healing', 'depew', 'wine', 'school', 'hepburn', 'jury', 'bishop', 'cost']",us,coal,1920-1930
,,1920-1930_coal_us_10,"['carrier', 'distributor', 'car', 'order', 'federal', 'fuel', 'district', 'loading', 'distribution', 'governor']",us,coal,1920-1930
,,1920-1930_coal_us_11,"['coke', 'sample', 'union', 'free', 'burn', 'soft', 'steel', 'furnace', 'fire', 'agent']",us,coal,1920-1930
,,1920-1930_coal_us_12,"['germany', 'german', 'french', 'france', 'british', 'government', 'reparation', 'britain', 'treaty', 'economic']",us,coal,1920-1930
,,1920-1930_coal_us_13,"['anthracite', 'fuel', 'administrator', 'woodin', 'dealer', 'ton', 'committee', 'supply', 'shortage', 'emergency']",us,coal,1920-1930
,,1920-1930_coal_us_14,"['governor', 'crime', 'government', 'public', 'right', 'state', 'need', 'miller', 'life', 'woman']",us,coal,1920-1930
,,1920-1930_coal_us_15,"['union', 'miner', 'mine', 'church', 'organizer', 'field', 'strike', 'operator', 'county', 'april']",us,coal,1920-1930
,,1920-1930_coal_us_16,"['woman', 'death', 'life', 'play', 'year', 'young', 'world', 'great', 'miss', 'child']",us,coal,1920-1930
,,1920-1930_coal_us_17,"['operator', 'miner', 'strike', 'president', 'union', 'conference', 'worker', 'wage', 'agreement', 'committee']",us,coal,1920-1930
,,1920-1930_coal_us_18,"['pier', 'port', 'mdse', 'steamship', 'ship', 'go', 'arrive', 'passenger', 'vessel', 'sail']",us,coal,1920-1930
,,1920-1930_coal_us_19,"['senator', 'fuel', 'bill', 'amendment', 'administrator', 'power', 'soft', 'governor', 'emergency', 'people']",us,coal,1920-1930
,,1920-1930_coal_us_20,"['bonus', 'cost', 'industry', 'dollar', 'labor', 'europe', 'american', 'senate', 'control', 'country']",us,coal,1920-1930
,,1920-1930_coal_us_21,"['horse', 'american', 'public', 'race', 'great', 'century', 'tariff', 'country', 'know', 'death']",us,coal,1920-1930
,,1840-1850_elec_us_0,"['church', 'school', 'miller', 'mission', 'religion', 'lord', 'christ', 'tent', 'camp', 'missionary']",us,elec,1840-1850
,,1840-1850_elec_us_1,"['theatre', 'opera', 'evening', 'performance', 'concert', 'perform', 'night', 'play', 'miss', 'heat']",us,elec,1840-1850
,,1840-1850_elec_us_2,"['market', 'sale', 'price', 'wheat', 'stock', 'barrel', 'pilot', 'corn', 'bank', 'flour']",us,elec,1840-1850
,,1840-1850_elec_us_3,"['race', 'scene', 'soil', 'population', 'advantage', 'europe', 'mother', 'natural', 'progress', 'ocean']",us,elec,1840-1850
,,1840-1850_elec_us_4,"['society', 'moral', 'bible', 'labor', 'true', 'christian', 'spirit', 'punishment', 'system', 'direct']",us,elec,1840-1850
,,1840-1850_elec_us_5,"['river', 'mile', 'island', 'foot', 'wood', 'thia', 'company', 'storm', 'wagon', 'indian']",us,elec,1840-1850
,,1840-1850_elec_us_6,"['packet', 'ship', 'sail', 'captain', 'freight', 'cabin', 'liverpool', 'accommodation', 'passage', 'steamboat']",us,elec,1840-1850
,,1840-1850_elec_us_7,"['morse', 'oregon', 'telegraph', 'patent', 'principle', 'resolution', 'committee', 'element', 'line', 'propose']",us,elec,1840-1850
,,1840-1850_elec_us_8,"['ireland', 'cheer', 'irish', 'republic', 'meeting', 'institution', 'army', 'song', 'santa', 'mexico']",us,elec,1840-1850
,,1840-1850_elec_us_9,"['galvanic', 'cure', 'belt', 'disease', 'machine', 'electro', 'medical', 'galvanism', 'magnetic', 'nervous']",us,elec,1840-1850
,,1840-1850_elec_us_10,"['association', 'society', 'professor', 'science', 'college', 'complainant', 'agricultural', 'cattle', 'crime', 'read']",us,elec,1840-1850
,,1840-1850_elec_us_11,"['whig', 'party', 'taylor', 'election', 'convention', 'treaty', 'polk', 'peace', 'mexico', 'vote']",us,elec,1840-1850
,,1840-1850_elec_us_12,"['arrest', 'steal', 'ward', 'damage', 'officer', 'district', 'john', 'commit', 'police', 'club']",us,elec,1840-1850
,,1840-1850_elec_us_13,"['boston', 'street', 'superior', 'hair', 'joseph', 'broadway', 'wall', 'book', 'george', 'establishment']",us,elec,1840-1850
,,1840-1850_elec_us_14,"['france', 'french', 'letter', 'lightning', 'paris', 'chamber', 'king', 'cholera', 'thunder', 'prince']",us,elec,1840-1850
,,1840-1850_elec_us_15,"['court', 'plaintiff', 'prisoner', 'defendant', 'jury', 'motion', 'alderman', 'cost', 'judge', 'warrant']",us,elec,1840-1850
,,1850-1860_elec_us_0,"['country', 'slave', 'power', 'world', 'political', 'people', 'nation', 'lord', 'applause', 'liberty']",us,elec,1850-1860
,,1850-1860_elec_us_1,"['party', 'slavery', 'committee', 'whig', 'convention', 'senate', 'election', 'webster', 'resolution', 'bill']",us,elec,1850-1860
,,1850-1860_elec_us_2,"['situation', 'woman', 'respectable', 'reference', 'want', 'cook', 'chambermaid', 'young', 'apply', 'girl']",us,elec,1850-1860
,,1850-1860_elec_us_3,"['school', 'gentleman', 'association', 'inform', 'work', 'watch', 'hotel', 'furnish', 'particular', 'church']",us,elec,1850-1860
,,1850-1860_elec_us_4,"['government', 'france', 'mexico', 'treaty', 'russia', 'austria', 'napoleon', 'minister', 'french', 'paris']",us,elec,1850-1860
,,1850-1860_elec_us_5,"['broadway', 'street', 'hair', 'price', 'bottle', 'style', 'assortment', 'sell', 'sale', 'store']",us,elec,1850-1860
,,1850-1860_elec_us_6,"['ship', 'captain', 'vessel', 'officer', 'board', 'report', 'port', 'bill', 'yesterday', 'california']",us,elec,1850-1860
,,1850-1860_elec_us_7,"['bare', 'wheel', 'thia', 'tbat', 'thai', 'thla', 'hare', 'moat', 'type', 'letter']",us,elec,1850-1860
,,1850-1860_elec_us_8,"['wave', 'explosively', 'range', 'electrometer', 'electi', 'ball', 'inertia', 'silently', 'crowbar', 'needl']",us,elec,1850-1860
,,1850-1860_elec_us_9,"['thousand', 'steamer', 'increase', 'trade', 'market', 'measure', 'southern', 'column', 'despatch', 'expect']",us,elec,1850-1860
,,1850-1860_elec_us_10,"['spark', 'lateral', 'knoh', 'spiral', 'cylinder', 'needle', 'right', 'neutralization', 'left', 'direction']",us,elec,1850-1860
,,1850-1860_elec_us_11,"['wire', 'meteor', 'aurora', 'ctor', 'middle', 'thro', 'proximity', 'evident', 'conduction', 'placet']",us,elec,1850-1860
,,1850-1860_elec_us_12,"['say', 'tell', 'death', 'think', 'poor', 'society', 'know', 'come', 'woman', 'away']",us,elec,1850-1860
,,1850-1860_elec_us_13,"['building', 'engine', 'lightning', 'john', 'april', 'die', 'storm', 'boat', 'strike', 'fire']",us,elec,1850-1860
,,1850-1860_elec_us_14,"['cable', 'telegraph', 'morse', 'patent', 'wire', 'circuit', 'mile', 'current', 'electric', 'line']",us,elec,1850-1860
,,1850-1860_elec_us_15,"['court', 'lecture', 'law', 'animal', 'object', 'read', 'witness', 'subject', 'audience', 'globe']",us,elec,1850-1860
,,1850-1860_elec_us_16,"['conductor', 'discharge', 'wire', 'experiment', 'inch', 'copper', 'surface', 'helix', 'acid', 'irom']",us,elec,1850-1860
,,1850-1860_elec_us_17,"['street', 'funeral', 'invite', 'disease', 'hospital', 'respectfully', 'friend', 'pain', 'apply', 'hair']",us,elec,1850-1860
,,1850-1860_elec_us_18,"['theatre', 'opera', 'crowd', 'grand', 'ball', 'play', 'manager', 'fund', 'franc', 'lady']",us,elec,1850-1860
,,1850-1860_elec_us_19,"['spirit', 'earth', 'science', 'spiritual', 'history', 'mind', 'theory', 'degree', 'century', 'thought']",us,elec,1850-1860
,,1860-1870_elec_us_0,"['dollar', 'ment', 'united', 'tion', 'steamship', 'broadway', 'pier', 'company', 'arrest', 'murder']",us,elec,1860-1870
,,1860-1870_elec_us_1,"['theatre', 'hotel', 'government', 'general', 'cuba', 'spanish', 'yesterday', 'grant', 'cuban', 'spain']",us,elec,1860-1870
,,1860-1870_elec_us_2,"['funeral', 'street', 'residence', 'respectfully', 'attend', 'sunday', 'family', 'invite', 'afternoon', 'age']",us,elec,1860-1870
,,1860-1870_elec_us_3,"['general', 'army', 'troop', 'enemy', 'colonel', 'rebel', 'july', 'prisoner', 'capture', 'wound']",us,elec,1860-1870
,,1860-1870_elec_us_4,"['china', 'chinese', 'lord', 'race', 'mission', 'britain', 'english', 'russia', 'treaty', 'moral']",us,elec,1860-1870
,,1860-1870_elec_us_5,"['tbat', 'tbey', 'thai', 'brown', 'bare', 'moat', 'stale', 'society', 'thia', 'boon']",us,elec,1860-1870
,,1860-1870_elec_us_6,"['committee', 'bill', 'resolution', 'court', 'district', 'report', 'meeting', 'issue', 'justice', 'legal']",us,elec,1860-1870
,,1860-1870_elec_us_7,"['trial', 'article', 'vice', 'author', 'charge', 'work', 'association', 'october', 'academy', 'court']",us,elec,1860-1870
,,1860-1870_elec_us_8,"['road', 'commissioner', 'plan', 'carry', 'labor', 'rate', 'railroad', 'central', 'build', 'proper']",us,elec,1860-1870
,,1860-1870_elec_us_9,"['cure', 'disease', 'apply', 'medical', 'cold', 'cholera', 'female', 'medicine', 'treatment', 'scott']",us,elec,1860-1870
,,1860-1870_elec_us_10,"['meteor', 'phenomenon', 'oxygen', 'heat', 'professor', 'meteoric', 'earth', 'atmosphere', 'shower', 'chemical']",us,elec,1860-1870
,,1860-1870_elec_us_11,"['humboldt', 'play', 'opera', 'music', 'stage', 'theatre', 'royal', 'miss', 'audience', 'king']",us,elec,1860-1870
,,1860-1870_elec_us_12,"['world', 'nation', 'history', 'influence', 'great', 'modern', 'progress', 'country', 'christian', 'reader']",us,elec,1860-1870
,,1860-1870_elec_us_13,"['england', 'france', 'french', 'news', 'napoleon', 'peace', 'mexico', 'american', 'question', 'power']",us,elec,1860-1870
,,1860-1870_elec_us_14,"['party', 'convention', 'democratic', 'vote', 'election', 'republican', 'radical', 'negro', 'political', 'constitution']",us,elec,1860-1870
,,1860-1870_elec_us_15,"['cable', 'mile', 'wire', 'telegraph', 'minute', 'line', 'stream', 'boat', 'horse', 'distance']",us,elec,1860-1870
,,1860-1870_elec_us_16,"['southern', 'lincoln', 'rebel', 'south', 'government', 'rebellion', 'seward', 'richmond', 'union', 'blockade']",us,elec,1860-1870
,,1860-1870_elec_us_17,"['newspaper', 'market', 'steady', 'firm', 'quiet', 'active', 'price', 'ireland', 'demand', 'erie']",us,elec,1860-1870
,,1860-1870_elec_us_18,"['race', 'mare', 'horse', 'mile', 'colt', 'pole', 'yacht', 'quarantine', 'beat', 'jerome']",us,elec,1860-1870
,,1860-1870_elec_us_19,"['woman', 'church', 'crowd', 'human', 'doctor', 'love', 'colored', 'bright', 'heart', 'irish']",us,elec,1860-1870
,,1860-1870_elec_us_20,"['fall', 'strike', 'centre', 'mountain', 'lightning', 'hour', 'occur', 'house', 'heavy', 'storm']",us,elec,1860-1870
,,1860-1870_elec_us_21,"['sept', 'paraguayan', 'railway', 'tunnel', 'york', 'boat', 'mary', 'steamship', 'john', 'smith']",us,elec,1860-1870
,,1860-1870_elec_us_22,"['schr', 'nyork', 'brig', 'bark', 'nvork', 'adjoining', 'philadelphia', 'lota', 'aame', 'aixe']",us,elec,1860-1870
,,1860-1870_elec_us_23,"['lava', 'signal', 'april', 'alarm', 'rock', 'plate', 'eruption', 'wheel', 'battery', 'crater']",us,elec,1860-1870
,,1870-1880_elec_us_0,"['church', 'christian', 'religion', 'christ', 'catholic', 'religious', 'preach', 'love', 'truth', 'father']",us,elec,1870-1880
,,1870-1880_elec_us_1,"['keyboard', 'instrument', 'music', 'player', 'cymbal', 'musician', 'gilt', 'stop', 'pedal', 'play']",us,elec,1870-1880
,,1870-1880_elec_us_2,"['say', 'little', 'turn', 'away', 'break', 'come', 'hour', 'large', 'company', 'cost']",us,elec,1870-1880
,,1870-1880_elec_us_3,"['torpedo', 'water', 'boat', 'lieutenant', 'vessel', 'captain', 'ship', 'freight', 'pound', 'harbor']",us,elec,1870-1880
,,1870-1880_elec_us_4,"['theatre', 'miss', 'music', 'opera', 'grand', 'audience', 'play', 'lady', 'booth', 'artist']",us,elec,1870-1880
,,1870-1880_elec_us_5,"['street', 'reference', 'broadway', 'girl', 'west', 'address', 'apply', 'good', 'family', 'east']",us,elec,1870-1880
,,1870-1880_elec_us_6,"['tlio', 'irom', 'boiler', 'winch', 'lull', 'ttie', 'wero', 'thai', 'sound', 'tbat']",us,elec,1870-1880
,,1870-1880_elec_us_7,"['john', 'county', 'cent', 'yesterday', 'street', 'james', 'central', 'morning', 'philadelphia', 'house']",us,elec,1870-1880
,,1870-1880_elec_us_8,"['lecture', 'professor', 'faith', 'science', 'sermon', 'bishop', 'ill', 'knowledge', 'lord', 'theory']",us,elec,1870-1880
,,1870-1880_elec_us_9,"['know', 'good', 'time', 'find', 'cause', 'interest', 'city', 'authority', 'strong', 'people']",us,elec,1870-1880
,,1870-1880_elec_us_10,"['kill', 'execution', 'death', 'punishment', 'garrote', 'lightning', 'chloroform', 'capital', 'method', 'reporter']",us,elec,1870-1880
,,1870-1880_elec_us_11,"['party', 'vote', 'election', 'convention', 'democratic', 'committee', 'mayor', 'republican', 'resolution', 'candidate']",us,elec,1870-1880
,,1870-1880_elec_us_12,"['light', 'electric', 'carbon', 'edison', 'lamp', 'current', 'wire', 'invention', 'inventor', 'experiment']",us,elec,1870-1880
,,1870-1880_elec_us_13,"['labor', 'result', 'doubt', 'note', 'great', 'long', 'judge', 'country', 'tion', 'proper']",us,elec,1870-1880
,,1870-1880_elec_us_14,"['government', 'president', 'congress', 'state', 'dollar', 'united', 'bill', 'report', 'american', 'national']",us,elec,1870-1880
,,1870-1880_elec_us_15,"['comet', 'atmosphere', 'earth', 'theory', 'planet', 'degree', 'alkaline', 'gravitation', 'evolve', 'heat']",us,elec,1870-1880
,,1870-1880_elec_us_16,"['storm', 'mile', 'foot', 'distance', 'cotton', 'tree', 'signal', 'river', 'inch', 'lightning']",us,elec,1870-1880
,,1870-1880_elec_us_17,"['irost', 'centrifugal', 'lorm', 'summit', 'wind', 'acid', 'irom', 'fruit', 'tree', 'tlio']",us,elec,1870-1880
,,1870-1880_elec_us_18,"['race', 'club', 'park', 'yacht', 'potato', 'ireland', 'northern', 'crop', 'contest', 'england']",us,elec,1870-1880
,,1870-1880_elec_us_19,"['schr', 'bark', 'brig', 'nyork', 'march', 'liverpool', 'york', 'steamship', 'boston', 'philadelphia']",us,elec,1870-1880
,,1870-1880_elec_us_20,"['france', 'french', 'paris', 'army', 'napoleon', 'republic', 'news', 'german', 'herald', 'peace']",us,elec,1870-1880
,,1920-1930_elec_us_0,"['current', 'wire', 'flow', 'engine', 'electrical', 'show', 'system', 'figure', 'voltage', 'pass']",us,elec,1920-1930
,,1920-1930_elec_us_1,"['tissue', 'famllj', 'acad', 'treatment', 'journee', 'britannica', 'vate', 'referencer', 'select', 'wllh']",us,elec,1920-1930
,,1920-1930_elec_us_2,"['office', 'loft', 'building', 'factory', 'store', 'square', 'foot', 'want', 'north', 'manufacturing']",us,elec,1920-1930
,,1920-1930_elec_us_3,"['room', 'private', 'furnish', 'bath', 'reference', 'single', 'gentleman', 'run', 'refer', 'woman']",us,elec,1920-1930
,,1920-1930_elec_us_4,"['story', 'basement', 'dwelling', 'west', 'broadway', 'borough', 'possession', 'parquet', 'brooklyn', 'price']",us,elec,1920-1930
,,1920-1930_elec_us_5,"['position', 'cook', 'japanese', 'experience', 'wish', 'experienced', 'herald', 'reference', 'butler', 'useful']",us,elec,1920-1930
,,1920-1930_elec_us_6,"['cool', 'room', 'summer', 'table', 'rate', 'airy', 'private', 'furnish', 'convenience', 'guest']",us,elec,1920-1930
,,1920-1930_elec_us_7,"['room', 'gentleman', 'private', 'reference', 'furnish', 'single', 'convenience', 'bath', 'couple', 'run']",us,elec,1920-1930
,,1920-1930_elec_us_8,"['room', 'cool', 'parlor', 'furnish', 'large', 'roon', 'rootn', 'water', 'ouple', 'weekly']",us,elec,1920-1930
,,1920-1930_elec_us_9,"['farm', 'acre', 'lake', 'fruit', 'mile', 'conn', 'cottage', 'bungalow', 'barn', 'york']",us,elec,1920-1930
,,1920-1930_elec_us_10,"['room', 'plot', 'porch', 'bath', 'dining', 'colonial', 'tree', 'acre', 'open', 'living']",us,elec,1920-1930
,,1920-1930_elec_us_11,"['cool', 'lamp', 'silk', 'summer', 'ellert', 'buslnese', 'cotton', 'wadaworth', 'varsity', 'black']",us,elec,1920-1930
,,1920-1930_elec_us_12,"['hair', 'superfluous', 'solo', 'permanently', 'needle', 'remove', 'eyebrow', 'kmth', 'recital', 'treatment']",us,elec,1920-1930
,,1920-1930_elec_us_13,"['radio', 'atom', 'edison', 'world', 'life', 'electron', 'ohio', 'work', 'earth', 'mind']",us,elec,1920-1930
,,1920-1930_elec_us_14,"['united', 'power', 'government', 'public', 'states', 'coal', 'state', 'present', 'report', 'cent']",us,elec,1920-1930
,,1920-1930_elec_us_15,"['think', 'come', 'ship', 'death', 'speed', 'thing', 'cause', 'british', 'race', 'say']",us,elec,1920-1930
,,1920-1930_elec_us_16,"['member', 'strike', 'say', 'fact', 'foreign', 'woman', 'case', 'people', 'nation', 'society']",us,elec,1920-1930
,,1920-1930_elec_us_17,"['plot', 'garage', 'cash', 'station', 'term', 'price', 'minute', 'easy', 'room', 'house']",us,elec,1920-1930
,,1920-1930_elec_us_18,"['bond', 'company', 'issue', 'yield', 'cent', 'stock', 'interest', 'fund', 'earning', 'mortgage']",us,elec,1920-1930
,,1920-1930_elec_us_19,"['apartment', 'room', 'bath', 'elevator', 'furnish', 'kitchenette', 'rent', 'west', 'premise', 'month']",us,elec,1920-1930
,,1920-1930_elec_us_20,"['street', 'avenue', 'company', 'sell', 'story', 'estate', 'auction', 'property', 'corporation', 'fifth']",us,elec,1920-1930
,,1840-1850_steel_us_0,"['street', 'apply', 'room', 'sale', 'sell', 'broadway', 'cent', 'house', 'corner', 'city']",us,steel,1840-1850
